Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-11,7.629026889801025,7.639559485929927,7.444252029902704,7.470132306924707,545759200
2010-06-14,7.652199745178223,7.798755299617568,7.644074689875547,7.702757341298081,602960400
2010-06-15,7.815004825592041,7.819819910422961,7.688912604131877,7.693125803358932,585074000
2010-06-16,8.042512893676758,8.05755923043351,7.8432927734720375,7.857436683601048,783678000
2010-06-17,8.181546211242676,8.212542922173792,8.110223963071903,8.143326872104033,872855200
2010-06-18,8.247750282287598,8.275738365183138,8.16800244724917,8.192980298483546,784621600
2010-06-21,8.130388259887695,8.396415353515389,8.087053286082952,8.356691694493193,776490400
2010-06-22,8.241129875183105,8.3049281395837,8.170410328395342,8.190271748978335,717262000
2010-06-23,8.154464721679688,8.265510667246634,8.062077240017848,8.263103123516942,768457200
2010-06-24,8.09517765045166,8.221570430144858,8.068092794586807,8.155363808283136,714277200
2010-06-25,8.025964736938477,8.133399364893366,7.999181215241643,8.12707996451461,549942400
2010-06-28,8.074112892150879,8.117749209290096,7.9603588907956215,8.032884118125159,584948000
2010-06-29,7.709078311920166,7.956447764407917,7.652803191862092,7.948321903862047,1133344800
2010-06-30,7.569444179534912,7.763246600689521,7.523702462349822,7.725328595926939,739452000
2010-07-01,7.477656841278076,7.667848706285046,7.3193649186622,7.652801563647738,1022896000
2010-07-02,7.431315898895264,7.551389327405289,7.318764839007546,7.538147033576959,693842800
2010-07-06,7.482170581817627,7.60766012179175,7.407838910555691,7.553492021289863,615235600
2010-07-07,7.784311294555664,7.78732152717945,7.515877456645184,7.5381456243541365,654556000
2010-07-08,7.766855716705322,7.911606409326469,7.670556419240475,7.898966810122345,738144400
2010-07-09,7.812903881072998,7.821329481606793,7.678685711921196,7.730747646282952,433322400
2010-07-12,7.742781639099121,7.880008368647031,7.66965453322689,7.780097750080197,562878400
2010-07-13,7.577568054199219,7.715998563017923,7.41596534568762,7.713591823592197,1190924000
2010-07-14,7.60555362701416,7.697941070070623,7.493304760073142,7.504741391596244,812047600
2010-07-15,7.567035675048828,7.7331521297378165,7.442147190250457,7.4701344767790685,824866000
2010-07-16,7.520393371582031,7.6729678517581785,7.475554071338446,7.619100261791898,1039858400
2010-07-19,7.390386581420898,7.51978962466432,7.210427538999839,7.51978962466432,1024478000
2010-07-20,7.580276012420654,7.610670840643361,7.222764720591628,7.309735201473795,1074950800
2010-07-21,7.650996685028076,7.979317736716797,7.643774859413062,7.977512079416592,1185671200
2010-07-22,7.794846534729004,7.824338142664132,7.683198700078243,7.7545209797044645,645318800
2010-07-23,7.822526931762695,7.835768413249895,7.712384291966514,7.736760253820665,533388800
2010-07-26,7.802670001983643,7.827346519002497,7.755423166692397,7.824337089660449,420551600
2010-07-27,7.947116374969482,7.96878345440957,7.8333623998413495,7.850515738777228,584771600
2010-07-28,7.85322380065918,8.00459522605137,7.831858065890758,7.934778099221597,519985200
2010-07-29,7.767457962036133,7.9040828025593175,7.7069704577227265,7.845701496417946,643806800
2010-07-30,7.741575717926025,7.815304689043495,7.670855370981458,7.700649107582563,448210000
2010-08-02,7.880010604858398,7.902279579188535,7.8129023371301916,7.837578855018826,428055600
2010-08-03,7.882413864135742,7.922438048662712,7.806879235007677,7.854727931846954,417653600
2010-08-04,7.914015769958496,7.953136740738744,7.83366602266794,7.909802569255976,420375200
2010-08-05,7.875499725341797,7.920038493778551,7.840891675900829,7.876402152711296,289097200
2010-08-06,7.827042579650879,7.8691737685618195,7.753011453563994,7.817712950948138,444897600
2010-08-09,7.8770012855529785,7.889039003513789,7.81139732983852,7.8688754241364425,303128000
2010-08-10,7.806577682495117,7.837875730910683,7.7506031302604805,7.819819164517087,451920000
2010-08-11,7.529117584228516,7.694632954735247,7.517682558315593,7.685906012963332,620054400
2010-08-12,7.57726526260376,7.616687562329807,7.406634318477832,7.423787655547264,534920400
2010-08-13,7.496314525604248,7.579974219288841,7.496013180989697,7.573052936181823,354869200
2010-08-16,7.452377796173096,7.52370004068359,7.421681627866449,7.450572139213881,318430000
2010-08-17,7.582684516906738,7.662733715205866,7.499324545159913,7.5258075183983415,422640400
2010-08-18,7.615787506103516,7.663937568513811,7.570948217523399,7.594421764696534,339696000
2010-08-19,7.519789218902588,7.628126252160517,7.483676874483278,7.608865906557766,426706000
2010-08-20,7.512564182281494,7.641364487888976,7.493303842849742,7.505041013983761,384230000
2010-08-23,7.397003650665283,7.583584148135159,7.380453003871176,7.577264751825738,414041600
2010-08-24,7.220357418060303,7.312744070119151,7.181837532818836,7.302814160409569,602565600
2010-08-25,7.309434413909912,7.342538132291532,7.1382023267307035,7.163480726272653,596867600
2010-08-26,7.230890274047852,7.3955024199210495,7.230890274047852,7.386474133156365,466505200
2010-08-27,7.271215915679932,7.301008860610665,7.088848538512824,7.275128575123431,548391200
2010-08-30,7.297696590423584,7.39550100266679,7.24292579813312,7.245333340808994,383289200
2010-08-31,7.315753936767578,7.359690791678751,7.232996657467209,7.278136480258292,420786800
2010-09-01,7.533332824707031,7.567338174152101,7.41145373722483,7.44726474444817,697037600
2010-09-02,7.588705539703369,7.588705539703369,7.480368472102076,7.561320128911077,415427600
2010-09-03,7.78731632232666,7.787616863236649,7.658816600843713,7.676571818507406,520788800
2010-09-07,7.758431434631348,7.810192004394366,7.7114851475089905,7.723221518393125,342557600
2010-09-08,7.912209510803223,7.956446909436707,7.797250936120017,7.817715052261712,526551200
2010-09-09,7.916721343994141,8.020543801548639,7.912207603608506,7.976005872559246,438575200
2010-09-10,7.9269561767578125,7.959758552953783,7.86646785575342,7.920335432576564,387542400
2010-09-13,8.036197662353516,8.073513789892443,7.99767856642891,7.999483420800476,388780000
2010-09-14,8.066886901855469,8.10029034325943,7.990449047020346,8.011213695930046,408150400
2010-09-15,8.131892204284668,8.136708094029126,8.060269404846347,8.070200921841469,429368800
2010-09-16,8.32298469543457,8.325994123625271,8.110223345658607,8.132493114269796,652103200
2010-09-17,8.286876678466797,8.364818892694208,8.236018525855387,8.35669303134063,634477200
2010-09-20,8.523408889770508,8.539960343598944,8.301317903130025,8.308239186415179,658677600
2010-09-21,8.539658546447754,8.647393662934702,8.510166954307415,8.542367433562333,668074400
2010-09-22,8.659430503845215,8.666351786066926,8.498730271938149,8.507758555435295,585289600
2010-09-23,8.69464111328125,8.810200751346425,8.606768216079727,8.616698927857547,786116800
2010-09-24,8.79696273803711,8.833376433706233,8.743697844102957,8.79034279662999,649488000
2010-09-27,8.762052536010742,8.86948633822167,8.757538794326294,8.846916826213592,482834800
2010-09-28,8.632649421691895,8.780408753612877,8.275740020003918,8.780408753612877,1035042400
2010-09-29,8.647995948791504,8.721424391519902,8.606767986808265,8.643782749207094,469644000
2010-09-30,8.539057731628418,8.727142576249824,8.463823633062727,8.697049097540676,673391600
2010-10-01,8.502044677734375,8.624224285600967,8.46683475884115,8.611284142184461,448142800
2010-10-04,8.385282516479492,8.513480186246897,8.359100079875164,8.474359212666132,435302000
2010-10-05,8.695243835449219,8.710590714737991,8.480976553708766,8.486394328353489,501967200
2010-10-06,8.702767372131348,8.78702977055111,8.58449963397662,8.714805087215824,670868800
2010-10-07,8.703668594360352,8.741586584541857,8.634152814751324,8.7373733852344,408399600
2010-10-08,8.84961986541748,8.862560000882628,8.727139791692634,8.7785989890336,658403200
2010-10-11,8.888443946838379,8.945020399307333,8.865573897306863,8.869787097225828,427753200
2010-10-12,8.984143257141113,9.013033774378687,8.802076426102985,8.889950142195644,558544000
2010-10-13,9.032293319702148,9.087063318151518,9.022061261509215,9.034098977030313,630092400
2010-10-14,9.0975980758667,9.10241235920628,9.040118377486312,9.078939614030322,435296400
2010-10-15,9.471659660339355,9.479484175569112,9.175839626555433,9.251976169634256,922194000
2010-10-18,9.56976318359375,9.599855858683123,9.458115405370824,9.583907094463438,1093010800
2010-10-19,9.313664436340332,9.442464727552254,9.028678463640528,9.130394709139228,1232784000
2010-10-20,9.344964981079102,9.456913320292731,9.234823102708853,9.298921926389067,721624400
2010-10-21,9.314569473266602,9.471657611743368,9.232714631123407,9.400034825764486,551460000
2010-10-22,9.252880096435547,9.330220416908444,9.217670980630716,9.301029355839718,372778000
2010-10-25,9.294107437133789,9.377165265558931,9.282069721310217,9.30163141131644,392462000
2010-10-26,9.270333290100098,9.32119142933779,9.19810780547331,9.234822835314688,392929600
2010-10-27,9.263711929321289,9.32600508978658,9.196602879710518,9.258294958066545,399002800
2010-10-28,9.185770034790039,9.268827852597376,9.055164049143809,9.26732273651892,551051200
2010-10-29,9.057572364807129,9.205031176115892,9.054261591009755,9.155376801428126,430511200
2010-11-01,9.153870582580566,9.196603666996054,9.094285500848946,9.094887386595444,423889200
2010-11-02,9.309759140014648,9.334737007881392,9.238739000896967,9.238739000896967,433930000
2010-11-03,9.413277626037598,9.41568516900103,9.284777832914545,9.370243197359114,508348400
2010-11-04,9.57789134979248,9.635370242206307,9.480387450760997,9.493027053416979,642488000
2010-11-05,9.54358196258545,9.617010413411847,9.532146937466603,9.569463048601097,361253200
2010-11-08,9.588421821594238,9.62302904437638,9.532447254415652,9.545688739972801,281758400
2010-11-09,9.511981010437012,9.669069917211809,9.464433661407888,9.661545946400071,383544000
2010-11-10,9.570664405822754,9.592933368307499,9.435844449018726,9.528833760537555,384227200
2010-11-11,9.52914047241211,9.581804279584015,9.456914973071234,9.479485290942895,361284000
2010-11-12,9.269729614257812,9.524622169054712,9.137318784555298,9.509575830864149,795846800
2010-11-15,9.23993968963623,9.345267296513196,9.216767487549559,9.282672778919245,403606000
2010-11-16,9.075927734375,9.256789968462733,9.00761491244129,9.200214319534126,657650000
2010-11-17,9.04312515258789,9.148151383441151,8.960668427689201,9.06419034624641,479449600
2010-11-18,9.281768798828125,9.319084912762078,9.16921937484562,9.18456625651133,494491200
2010-11-19,9.230609893798828,9.280866148709533,9.18577061065584,9.2679260068351,384843200
2010-11-22,9.430134773254395,9.430134773254395,9.204733682720144,9.229108861081091,393075200
2010-11-23,9.290799140930176,9.381683116047006,9.225496524138597,9.34256052918815,519447600
2010-11-24,9.473464012145996,9.49152058326472,9.381679254842505,9.389201620763393,413725200
2010-11-26,9.479485511779785,9.56073849729348,9.417492874161933,9.441567505445791,237585600
2010-11-29,9.535758018493652,9.554114327165406,9.370544008176362,9.494529249386574,445785200
2010-11-30,9.36362361907959,9.460224275250143,9.355197218382452,9.435546958922808,501858000
2010-12-01,9.521611213684082,9.562237281157383,9.479480030608725,9.48760508338629,461750800
2010-12-02,9.5742769241333,9.599855858676378,9.476171171134919,9.555618469131707,462837200
2010-12-03,9.552910804748535,9.58932368250341,9.519807896394765,9.539970664601407,342092800
2010-12-06,9.634469985961914,9.700073950214165,9.58240725079888,9.58902799653896,448481600
2010-12-07,9.57608413696289,9.75002429517679,9.573376052912252,9.744307585996896,391454000
2010-12-08,9.660345077514648,9.660646422158676,9.542980579901563,9.618815767639028,321935600
2010-12-09,9.622730255126953,9.705186201259435,9.600460479908461,9.694052519028993,294151200
2010-12-10,9.646804809570312,9.661550610172828,9.587820803574386,9.619419406914556,262511200
2010-12-13,9.680207252502441,9.782225681578524,9.660045285289758,9.761461025031066,439815600
2010-12-14,9.638679504394531,9.706390451126648,9.599858272310549,9.682014478159651,351008000
2010-12-15,9.64078426361084,9.720230759514044,9.605574354497454,9.629949518207887,417312000
2010-12-16,9.66756820678711,9.708495633080705,9.632960982488353,9.66275312091895,322030800
2010-12-17,9.648310661315918,9.683821123348253,9.636874830015124,9.67900603648476,386929200
2010-12-20,9.696459770202637,9.727757834322855,9.576687700701603,9.678102653617387,385610400
2010-12-21,9.75634479522705,9.762062308167327,9.691644084842471,9.720232453129645,256354000
2010-12-22,9.785234451293945,9.802087252514786,9.736783853162715,9.761159824564249,265921600
2010-12-23,9.738289833068848,9.784934778063498,9.725349689919469,9.780421036271903,223157200
2010-12-27,9.770791053771973,9.793662716927173,9.675695496673974,9.715720505402603,249816000
2010-12-28,9.79456615447998,9.830377159271784,9.782227895625898,9.807806840368917,175924000
2010-12-29,9.789149284362793,9.82405786248651,9.783430966600118,9.817135772940743,163139200
2010-12-30,9.740093231201172,9.795765646865302,9.721736120008456,9.794863220150653,157494400
2010-12-31,9.706992149353027,9.734678091873096,9.669374689589016,9.718728520365874,193508000
2011-01-03,9.917949676513672,9.93871433803285,9.775607278930925,9.799681911069202,445138400
2011-01-04,9.969712257385254,10.006125152913462,9.875217767988005,10.004319495017233,309080800
2011-01-05,10.05125904083252,10.06149109618511,9.91583799315531,9.917343108970547,255519600
2011-01-06,10.04313850402832,10.088880220052705,10.018160643812834,10.072930647310146,300428800
2011-01-07,10.115059852600098,10.121981136501677,9.98806437800704,10.05096022959101,311931200
2011-01-10,10.305553436279297,10.32902617816055,10.14665960796974,10.196614520638283,448560000
2011-01-11,10.281176567077637,10.381086375890272,10.215873175996169,10.378679636749325,444108000
2011-01-12,10.364837646484375,10.365138991181547,10.292011874415419,10.329629335652724,302590400
2011-01-13,10.402753829956055,10.431644343711891,10.347683297073285,10.38710560525736,296780400
2011-01-14,10.487017631530762,10.487017631530762,10.365439917468079,10.409075431442973,308840000
2011-01-18,10.251385688781738,10.375070418376318,9.810514348586604,9.916443847403409,1880998000
2011-01-19,10.196915626525879,10.490628648604229,10.137932428520525,10.483104674722428,1135612800
2011-01-20,10.011542320251465,10.180668261872698,9.934502522360958,10.124393128397449,764789200
2011-01-21,9.832178115844727,10.077741814501868,9.82946922886345,10.044337565636647,754401200
2011-01-24,10.155084609985352,10.155084609985352,9.832179763329243,9.836694307859304,574683200
2011-01-25,10.273954391479492,10.27515896657578,10.068415629369282,10.121380772245484,546868000
2011-01-26,10.347681999206543,10.400345786256644,10.276962446909423,10.320898490564273,506875600
2011-01-27,10.328424453735352,10.37296319865466,10.316989427299596,10.34557779697482,285026000
2011-01-28,10.114458084106445,10.364235856044022,10.03711857555162,10.357314571512338,592057200
2011-01-31,10.211360931396484,10.233028820816257,10.060291609204649,10.1054314383241,377246800
2011-02-01,10.383193016052246,10.401850667948374,10.261313982309735,10.27094415288098,426633200
2011-02-02,10.361828804016113,10.389815288145687,10.338656602667722,10.365741463482243,258955200
2011-02-03,10.33534049987793,10.359415919299265,10.188183114799445,10.34617443861753,393797600
2011-02-04,10.4274320602417,10.433450917803153,10.337452148662416,10.341364004284468,321840400
2011-02-07,10.589335441589355,10.6305626043018,10.461738080149795,10.469261249830792,485021600
2011-02-08,10.689247131347656,10.69887730452337,10.597462355817225,10.643505415934781,381040800
2011-02-09,10.778321266174316,10.803600462880393,10.679313891625217,10.688943258213332,482745200
2011-02-10,10.669384002685547,10.833695591971008,10.47257138769669,10.755151513486613,928550000
2011-02-11,10.738898277282715,10.767486637783689,10.63928821986706,10.67570189672059,367572800
2011-02-14,10.809020042419434,10.818047526221662,10.7346891518887,10.737096695192196,310416400
2011-02-15,10.830686569213867,10.832793571288551,10.759966997290691,10.809320025291758,284174800
2011-02-16,10.927888870239258,10.981153748998269,10.848742101204008,10.857769583673063,481157600
2011-02-17,10.782539367675781,10.841823924381899,10.728972325316855,10.750941562806364,530583200
2011-02-18,10.549609184265137,10.818645605089456,10.518311134657868,10.79487152689209,816057200
2011-02-22,10.189995765686035,10.394331608561226,10.16321304857424,10.296527158992484,872555600
2011-02-23,10.310669898986816,10.371457952318595,10.189993808447467,10.194809698297787,671854400
2011-02-24,10.318490982055664,10.386803795652495,10.18276938868504,10.35279846295073,499900800
2011-02-25,10.477385520935059,10.485510575102587,10.376271146407706,10.390113712235998,380018800
2011-02-28,10.62936019897461,10.68473208078116,10.566464343503142,10.570075658001715,403074000
2011-03-01,10.511996269226074,10.704896257639469,10.462943779556337,10.697373086572203,456136800
2011-03-02,10.596559524536133,10.663668591004031,10.484611167908229,10.531557460322746,602590800
2011-03-03,10.820455551147461,10.827376836146128,10.710914744855437,10.749134091868275,500788400
2011-03-04,10.833694458007812,10.84242139835135,10.765983526121355,10.835800656041,453266800
2011-03-07,10.694060325622559,10.883950835338714,10.57218128964289,10.87582497697724,546123200
2011-03-08,10.706100463867188,10.75545430024759,10.60047150558699,10.680520716897114,356316800
2011-03-09,10.607088088989258,10.676002786773171,10.550813792750848,10.673895785320386,453306000
2011-03-10,10.43254566192627,10.525836328845122,10.379279988227458,10.506274643775345,507539200
2011-03-11,10.592646598815918,10.60257811682117,10.382293527758451,10.392223438591925,471080400
2011-03-14,10.639897346496582,10.727771096357452,10.572187179665825,10.628461512362135,435957200
2011-03-15,10.395233154296875,10.467758384366313,10.234834204436703,10.29502117737626,721081200
2011-03-16,9.93118953704834,10.322105954473288,9.81833875402252,10.292012465905463,1162011200
2011-03-17,10.070524215698242,10.22008923327281,9.950751342317048,10.136428707302368,659422400
2011-03-18,9.951048851013184,10.177653581154347,9.930886082977311,10.145453099787902,753214000
2011-03-21,10.210758209228516,10.223998892536866,10.089179694866866,10.111148927188708,409402000
2011-03-22,10.267937660217285,10.310671557689385,10.205945021760654,10.30886590004972,325922800
2011-03-23,10.207450866699219,10.238446786346554,10.10994695437087,10.210158951559,372996400
2011-03-24,10.381388664245605,10.41238537787596,10.197516991505193,10.287496900128627,404712000
2011-03-25,10.579102516174316,10.594750739969996,10.443078765847284,10.474677361651406,448910000
2011-03-28,10.545999526977539,10.66276374749805,10.545999526977539,10.627553835270398,309355200
2011-03-29,10.561649322509766,10.561649322509766,10.414191330839385,10.462340583945139,352900800
2011-03-30,10.491528511047363,10.559240241503957,10.455717522036093,10.552016810478415,329406000
2011-03-31,10.487918853759766,10.526739274027772,10.414189868279015,10.423217349727414,274019200
2011-04-01,10.369050979614258,10.580609424276851,10.331132976781218,10.566164968274563,418661600
2011-04-04,10.267634391784668,10.370253898083053,10.183673342806781,10.361526956935691,460084800
2011-04-05,10.198418617248535,10.299533002259635,10.111448144138352,10.141241083955775,482731200
2011-04-06,10.17283821105957,10.349186688487677,10.145754160409602,10.268536422187452,402539200
2011-04-07,10.17404556274414,10.244764333333071,10.112352668606903,10.174646644972226,373447200
2011-04-08,10.083161354064941,10.236337661508008,10.049757900274107,10.229416377166677,377535200
2011-04-11,9.954962730407715,10.10151748845814,9.931489990120326,10.053066891739633,398946800
