FedAvg
1,1.0485291373029755,0.924577500222201,-29.224222360218686,2025-04-09 13:20:28
2,1.599298433157302,1.5884435532164003,-69.31583725492871,2025-04-09 13:20:30
3,1.11886584298589,1.044665050737915,-33.41518911384213,2025-04-09 13:20:34
4,1.3769270496990451,1.3651957442209461,-51.12139036404251,2025-04-09 13:20:37
5,0.6394873458745162,0.5396089208884396,-10.242374262277261,2025-04-09 13:20:41
6,0.3924635790721815,0.3514742671524763,-3.2344094376341426,2025-04-09 13:20:45
7,0.2748763199769679,0.20421876184429338,-1.0771544221795093,2025-04-09 13:20:49
8,0.2748685492465032,0.24046281140538728,-1.0770369818776522,2025-04-09 13:20:52
9,0.1965333136802744,0.16032637046648798,-0.061858094919219786,2025-04-09 13:20:56
10,0.30609406123952615,0.2665463918564673,-1.5757513491975446,2025-04-09 13:20:59
11,0.1791687304652524,0.14716284509919272,0.11749218160434438,2025-04-09 13:21:03
12,0.345195146696937,0.31663852629892264,-2.2758461047093324,2025-04-09 13:21:07
13,0.35679321154242605,0.3332372065213318,-2.4996716087745665,2025-04-09 13:21:10
FedProx
1,0.6589789513098872,0.5374879796664347,-10.93816112317673,2025-04-09 13:27:22
2,1.1491668729844124,1.135730015215278,-35.30450724549834,2025-04-09 13:27:25
3,0.7797225073035878,0.7064369793615907,-15.713772699362728,2025-04-09 13:27:29
4,1.0319111492637791,1.0167450964654274,-28.273790466011924,2025-04-09 13:27:33
5,0.3929508164993171,0.2896390459037342,-3.24493203652923,2025-04-09 13:27:36
6,0.24849747989697074,0.21184568594201647,-0.6976115753061805,2025-04-09 13:27:39
7,0.3668068077297105,0.32461826435425073,-2.6988704861326607,2025-04-09 13:27:43
8,0.1955047289602244,0.15651214190820092,-0.050772949161726144,2025-04-09 13:27:46
9,0.31128221207290435,0.27275963977322354,-1.6638082426186287,2025-04-09 13:27:49
10,0.17146658772394052,0.14031217891309383,0.19173576729841035,2025-04-09 13:27:53
11,0.3272832539365588,0.2990244958055644,-1.944705849828964,2025-04-09 13:27:57
12,0.39906771292345694,0.3686076412585771,-3.3781187244994584,2025-04-09 13:28:01
13,0.25210888890676025,0.21762299042900052,-0.7473128352064955,2025-04-09 13:28:04
FedDyn
1,0.673132298953259,0.6564298801929012,-11.456464390135535,2025-04-09 13:35:03
2,0.324786662250306,0.2861055861758546,-1.8999486202983356,2025-04-09 13:35:08
3,0.14192889560988564,0.11141616618748257,0.44622215368683615,2025-04-09 13:35:21
4,0.2950338593215718,0.22288478140326765,-1.3929721913764403,2025-04-09 13:35:33
5,0.7003738937973575,0.6865514856899977,-12.485089407179201,2025-04-09 13:35:45
6,0.480109192009229,0.4400154614340101,-5.336857965566961,2025-04-09 13:35:56
7,0.48291497660985905,0.463680093295622,-5.4111402831307265,2025-04-09 13:36:08
8,0.1880895235291021,0.15246273381431505,0.027424906249117198,2025-04-09 13:36:20
9,0.21040731821949205,0.17544365851218088,-0.2170701561633388,2025-04-09 13:36:31
10,0.22499007884254815,0.18051730379202077,-0.391620016795142,2025-04-09 13:36:42
11,0.2649907712632856,0.23341107039376294,-0.9304360957223368,2025-04-09 13:36:54
12,0.15977418870156943,0.13207252055057367,0.2982100039633353,2025-04-09 13:37:06
13,0.36472667624087557,0.31543879849966533,-2.657033923744577,2025-04-09 13:37:17
SCAFFOLD
1,0.777987649136979,0.6276280246031198,-15.639469967537483,2025-04-09 13:48:36
2,1.5488436373388246,1.5386557720597498,-64.94915499571094,2025-04-09 13:48:42
3,1.2241477443524866,1.1552891040305902,-40.196636228190535,2025-04-09 13:48:54
4,1.2798492820112122,1.2668816023866594,-44.03101557077711,2025-04-09 13:49:05
5,0.654999753702133,0.569509862655289,-10.79441369120049,2025-04-09 13:49:17
6,0.45733454838009885,0.40824253894176954,-4.749923998116844,2025-04-09 13:49:29
7,0.3912602189033038,0.3719956215305,-3.2084819654443626,2025-04-09 13:49:40
8,0.2636207818078476,0.23229942508320578,-0.9105278402732238,2025-04-09 13:49:52
9,0.36102928414056507,0.3375817936517125,-2.5832651336359835,2025-04-09 13:50:03
10,0.44166461167769816,0.4212706711908548,-4.362647973672538,2025-04-09 13:50:15
11,0.22946939891183676,0.19609094683368017,-0.4475835503236869,2025-04-09 13:50:26
12,0.22774148156030785,0.1913505348161879,-0.42586486134604695,2025-04-09 13:50:37
13,0.37158777398393206,0.34372931964978787,-2.795918820311489,2025-04-09 13:50:49
MOON
1,0.40780505707808107,0.30571476075823223,-3.5719298684906837,2025-04-09 14:00:05
2,1.1370913031552488,1.108934819299491,-34.545532250136674,2025-04-09 14:00:17
3,0.9018722831028451,0.820045828351583,-21.360650111798744,2025-04-09 14:00:29
5,1.2273038218663577,1.2069966069523952,-40.409360067624725,2025-04-09 14:00:43
5,1.2273038218663577,1.2069966069523952,-40.409360067624725,2025-04-09 14:00:43
6,0.42494481305007714,0.30238004862360085,-3.9643159137075177,2025-04-09 14:00:55
7,0.29195697572111956,0.24812883531786478,-1.343322477655485,2025-04-09 14:01:08
8,0.6283485824365375,0.582493726268963,-9.854145151935063,2025-04-09 14:01:19
9,0.2868188792072921,0.24382255218733617,-1.2615688545164927,2025-04-09 14:01:32
10,0.4260992713230646,0.3797169799495113,-3.9913259173874636,2025-04-09 14:01:44
11,0.25945290471488597,0.22618175778916574,-0.8505951525037623,2025-04-09 14:01:56
12,0.5730539673367613,0.5419543569644406,-8.027872000599107,2025-04-09 14:02:08
13,0.6163326029707514,0.5874513630127675,-9.442984403351389,2025-04-09 14:02:20
